Tweet Datetime,text,location
2021-10-11 21:01:49,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",Indonesia 
2021-10-11 21:01:37,@Mob_FGC But ptm;-;,"Alberta, Canada"
2021-10-11 21:01:34,hari ini pertama ptm 😣😖😣😖,she/her 08l
2021-10-11 20:58:21,Oe ptm https://t.co/fEUcjYFcHi,She/Her*•.¸♡
2021-10-11 20:57:05,"Berantas Peredaran Narkotika di Lingkungan Kampus sebelum PTM, 20 Mahasiswa USU Diamankan: Berita , Video , Media, @suara Terbaru October 12, 2021 2:27 am https://t.co/E1bR8gNmhi – Pihak Universitas Sumatera Utara (USU) dengan Badan… https://t.co/eO0QYELKhh #Terbaru #berantas",Indonesia
2021-10-11 20:55:03,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",Indonesia
2021-10-11 20:51:26,; ya mihoyo da rerun de xiao ptm,⿻ @Betraytheheaven ♡  ⨾ #Danny
2021-10-11 20:50:39,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…","Kota Metro, Lampung"
2021-10-11 20:48:45,demiallah gamau ptm bgt ada eko sm jerman 😿,rant . rl
2021-10-11 20:48:18,Ptm yaaaaaa 😣,
2021-10-11 20:43:13,Besok ptm !! 😃,gcfin東京🔎
2021-10-11 20:40:54,"PTM, YA LE IBA A DAR RT. https://t.co/lX2KWab4VK https://t.co/AwYbRrx0uG",Ангел. ♡ 
2021-10-11 20:34:33,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…","DKI Jakarta, Indonesia"
2021-10-11 20:32:16,@lisaismonalisa @wvjkyy Wey ptm asi ando help,#𝘽𝘼𝙉𝙂𝙏𝘼𝙉 
2021-10-11 20:30:54,Byeok* PTM,✎ . . . Bangtan + Alex = 🏡ㅤㅤㅤ
2021-10-11 20:22:00,"@pllutere KEREENNN TERUUSSS,REST WELL REE U DID GREATTT!
ciee besok ptm",medstud²³
2021-10-11 20:18:15,Ini gimana ya allah besok aku masuk  ptm tapi belum bisa tidur juga 😭,exoplanet
2021-10-11 20:15:45,"RT @HAIKYUUFESS: *hqart by sender yg mati2N mencoba ga tidur waktu ptm dan akhirnya gambar mereka bedua
 https://t.co/X5t4qXS4k5",+20—she/her
2021-10-11 20:15:17,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…","Tarutung, Indonesia"
2021-10-11 20:09:22,"WAHHHHHHHHH PTM 
 https://t.co/t8FANSGUQl",
2021-10-11 20:07:41,@DekuXHero Ptm que te pasa Deku? -Lo abraza- tsk,sex/rol
2021-10-11 20:04:36,"RT @ReisyaAmanda2: dukung pembelajaran tatap muka
pembelajaran tatap muka (PTM) perlu segera dilakukan guna mendorong kemajuan prestasi sis…",
2021-10-11 20:03:11,"RT @ReisyaAmanda2: dukung pembelajaran tatap muka
pembelajaran tatap muka (PTM) perlu segera dilakukan guna mendorong kemajuan prestasi sis…",
2021-10-11 19:59:51,wali kelas masih blm ngasih info hari ini ptm atau ngga... pain banvet plis sama aku yang runahnya jauh dari sekolah:'),
2021-10-11 19:52:33,mingdep ptm k :'),she/her
2021-10-11 19:50:47,"W mw tidur ajg besok ptm, byeeeeeeee",aydan's
2021-10-11 19:48:09,besok ptm lagi aaaaaaa,127's
2021-10-11 19:43:10,"RT @FKadrun: *KASASI JAKSA DITOLAK MA ‼️*

https://t.co/avVhUDH2Yu

*JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tidak ajukan Kasasi.*…",
2021-10-11 19:36:54,buset bsok ptm jam sgini gue masih bangun #gws,bukan akun ah eonnie
2021-10-11 19:35:04,GUE LUPA HARI INI PTM semoga aja ga bengkak ni mata,CA – she/they
2021-10-11 19:33:41,"#PMImranKhan  par tanqeed krny sy pehly puri interview dekh ly samj ajae gi .Agr phr be samj na ay tu mehrabni kr k pogo cartoon dekhy 😁 Ur #PTM bechari ur kia kry.Q k nazaryia hi khtm kr dia hai 😄.
Kuch 2 sec ki clips ly kr drama start kr dia . Khair lagy rhu. 
#SupportIK ✌😉",Peshawar 
2021-10-11 19:32:01,@bertanyarl 9/10 seru sih soalnya ptm jadi ga bosen2 amat,( engene only )
2021-10-11 19:30:12,"RT @FKadrun: *KASASI JAKSA DITOLAK MA ‼️*

https://t.co/avVhUDH2Yu

*JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tidak ajukan Kasasi.*…",
2021-10-11 19:28:26,Andai nanti ga ptm ga bakal tidur lagi,infj-t
2021-10-11 19:27:05,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",NKRI Indonesia
2021-10-11 19:24:26,"mindep gue ptm, sejujurnya malesin banget ajg",she/her
2021-10-11 19:23:55,"gue izin ptm aja kali ya minta pjj, gila mata gue, nafas gue badan gue",ini rant
2021-10-11 19:20:40,@GINTEOUKIE trims fren doain gw kaga ketiduran pas PTM nanti. 🥲,trrpmun — SHE/HER
2021-10-11 19:19:16,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",
2021-10-11 19:17:44,"RT @FKadrun: *KASASI JAKSA DITOLAK MA ‼️*

https://t.co/avVhUDH2Yu

*JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tidak ajukan Kasasi.*…","Kota Palembang, Sumatera Selatan"
2021-10-11 19:15:10,"RT @FKadrun: *KASASI JAKSA DITOLAK MA ‼️*

https://t.co/avVhUDH2Yu

*JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tidak ajukan Kasasi.*…",
2021-10-11 19:14:35,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 19:10:53,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 19:05:15,LAH JADWAL PTM KU DIGANTI JADI KAMIS???,he/they
2021-10-11 19:04:37,gw hari ini ptm 😃,jakey 💕
2021-10-11 19:03:20,Prak kedubrak sudah jam 2.00 saja ahahaha padahal w besok ptm... //ya makanya tidur wahai diriku,
2021-10-11 19:01:05,"YAALLAH KALO PTM TOLONG YAAAA PTM AJAAA, INI AKU UDH PTM TRS NGURUSIN GCR JUGA CAPEKMYA DOBEL",bukan akun ah eonnie
2021-10-11 18:51:15,"@bitjxbeach rabu ptm, jd gabisa ikut (ga sih ini alesan terselubung emg mager aja)",rant; harsh word
2021-10-11 18:50:07,Muak** Ptm,"—私 自身 の 思考 で 失 わ れ た。 

♡@jenjenguk
    @gukbboy 
     @DJK97_
      @jung_mxtth 
       @Jassie_guk
        @iFETUSLILO
         @808JJK "
2021-10-11 18:48:50,"RT @FKadrun: *KASASI JAKSA DITOLAK MA ‼️*

https://t.co/avVhUDH2Yu

*JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tidak ajukan Kasasi.*…","North Sumatra, Indonesia"
2021-10-11 18:44:12,"RT @FKadrun: *KASASI JAKSA DITOLAK MA ‼️*

https://t.co/avVhUDH2Yu

*JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tidak ajukan Kasasi.*…",
2021-10-11 18:43:39,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",
2021-10-11 18:41:42,moga mata gua ga bengkak pas pagi soalnya mau ada ptm say,
2021-10-11 18:41:38,ANJIR TERNYATA AKU NANGIS SEJAMAN LEBIH SIALAN ABIS NGACA MATAKU BENGKAK BGT TOLONG BESO PTM PLSSSS 😭😭😭,04L
2021-10-11 18:40:38,ya Allah semoga pagi pagi mata gua ga bengkak soalnya mau ada ptm anjir 😭,she/her 
2021-10-11 18:39:25,@ttdabrito_ ptm kabakaksjksks,"Manaus, Brasil"
2021-10-11 18:37:14,5 jam lagi ptm dan skrng gue gabisa tidur KWKWKWK wisata masa lalu,jaeminna 24/7
2021-10-11 18:36:15,@GINTEOUKIE yee terus bentar lagi sekolah bakal adain PTM. :'D,trrpmun — SHE/HER
2021-10-11 18:33:01,e ya we ptm,"Monterrey, Nuevo León"
2021-10-11 18:28:10,sinting gua nangis bgt sumpah mana nanti pagi ptm ah elah https://t.co/uWDVCUogLm,
2021-10-11 18:25:27,Anjg giliran ptm malah ga bareng temen.....,
2021-10-11 18:25:07,baru juga sehari ptm udah keteteran,rant
2021-10-11 18:24:14,gnite moots!! mau bobo bsk ptm,
2021-10-11 18:23:49,"@99lovingmrk Oalahh, ntar juga ga canggung kok lama"" klo udh sering ketemu. Ku juga sekitar seminggu cangging gitu, tp makin kesini engga. semoga bisa cepet ptm yaa!",Hc's heart.
2021-10-11 18:23:39,LAH JAM SET.2??????? OK AYO TIDUR BSK LU MASIH PTM,di hati riki
2021-10-11 18:21:03,@luminostynxt ooooo ptm 💀 jauhin hpnya deonn biar cepet tidur,
2021-10-11 18:20:55,gue gabisa tidur ajg pdhl besok ptm,EXO
2021-10-11 18:18:18,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 18:18:12,"dukung pembelajaran tatap muka
pembelajaran tatap muka (PTM) perlu segera dilakukan guna mendorong kemajuan prestasi siswa ditengah pandemi Covid-19. Jokowi Membangun Negeri https://t.co/ioBzrRB0my","Banjarnegara, Jawa Tengah"
2021-10-11 18:18:06,"dukung pembelajaran tatap muka
pembelajaran tatap muka (PTM) perlu segera dilakukan guna mendorong kemajuan prestasi siswa ditengah pandemi Covid-19. Jokowi Membangun Negeri https://t.co/zRuUpjsmX3","Banjarnegara, Jawa Tengah"
2021-10-11 18:18:01,"dukung pembelajaran tatap muka
pembelajaran tatap muka (PTM) perlu segera dilakukan guna mendorong kemajuan prestasi siswa ditengah pandemi Covid-19. Jokowi Membangun Negeri https://t.co/fM3ZoSyLQJ","Banjarnegara, Jawa Tengah"
2021-10-11 18:17:54,"dukung pembelajaran tatap muka
pembelajaran tatap muka (PTM) perlu segera dilakukan guna mendorong kemajuan prestasi siswa ditengah pandemi Covid-19. Jokowi Membangun Negeri https://t.co/6s8Jle6nmL","Banjarnegara, Jawa Tengah"
2021-10-11 18:15:05,"udah jam 1, mau ke priv habis itu tidur. sengaja tidur lama walaupun besok gaada tugas karena semua temenku ptm, dan aku nya milih daring. bye bye. 👍🏻",17 •
2021-10-11 18:14:25,"good morning all, dari gue yang besok ptm tapi masih baca au💟",magic shop
2021-10-11 18:14:06,"nnti ptm, ayo bobo 😔",
2021-10-11 18:13:59,"RT @FKadrun: *KASASI JAKSA DITOLAK MA ‼️*

https://t.co/avVhUDH2Yu

*JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tidak ajukan Kasasi.*…","Tuban Jawa Timur, Indonesia"
2021-10-11 18:13:38,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",Indonesia
2021-10-11 18:13:33,"badan gue gaenak, nafas panas banget aku harus gimana besok ptm",ini rant
2021-10-11 18:12:53,"@xuxidney yhhhh tdr laakhh, nonton video asmr 👍👍👍👍👍👍 semangdz ptm dickkkxxsz",jh ty yt mk jno sc
2021-10-11 18:10:51,"@rideassshyy nie agak serem yy dipanggil baby, w ngantuk tp ga bs tidur padahal nanti pagi ptm cuskskks",she/her
2021-10-11 18:10:27,keknya jumat gue ptm satu sesi sama si mas ex🙂,she/her 
2021-10-11 18:08:04,PENDAPATAN JASA GAK SIE ANJRIT LAH KORONA MENYEBALKAN W BARU DIJELASIN SEKALI ITU JUGA CUMA SEJAM PTM 😭,she/her
2021-10-11 18:07:32,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 18:01:47,@convomf Eh ptm apaan si,rant acc tp kadang jadi BA
2021-10-11 18:00:34,Selama pjj kan buku gue campur2 trs jumat ptm sekarang gue ketar ketir nyalin ulang catetan sama tugas ke buku nya masing2🙂✋🏻,she/her 
2021-10-11 18:00:26,aturan jaga badan kan nanti mau ptm :(((,rant.𖡎
2021-10-11 18:00:04,💙 siapa hari ini ptm tapi blm tidur cungg,
2021-10-11 17:58:51,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",INLANDERUNINTENDED
2021-10-11 17:57:37,RT @ALFYUBEOM: pulang ptm langsung double date https://t.co/J9zSgPju7j,
2021-10-11 17:56:27,@iyabian udh ptm ya ?,
2021-10-11 17:55:44,"nanti pagi ptm, males si sebenarnya",baca au
2021-10-11 17:55:11,"Abis ptm jadi pengen beli kacamata deh ngerasa ga keliatan kalo liat papan tulis, di sipitin jg sama aja...",
2021-10-11 17:55:05,becanda. baru inget sy sudah mau ptm. 🧍‍♂️,do not follow.
2021-10-11 17:53:09,"RT @sayAZZ_: Karena sudah mulai PTM kita mau ngambis bareng 🙇🏻‍♀️👩🏻‍🏫
 #CHAERYEONG #ITZY
@ITZYofficial #MIDZY #MidzySelcaDay #MSD https://t…",- tdk mnrima ava dare -
2021-10-11 17:50:43,@Varunrohilla9 @ReallySwara Beta homework kr le kahin PTM me chittai ho jaye teri,khayalon me 
2021-10-11 17:42:44,"Monday, Oct. 12, 2021

♡ ּ ׅ  📚 Tadi PTM, mtknya sangat AHSHSJSG, tapi alhamdulillah Fisika ama Sej. Indo enteng lah. Senin ini aku belajar Bhs. Arab, dan PKWU buat besok PTS. 
♡ ּ ׅ  💭 Semangat! https://t.co/dXEUCBRVNx",she/they
2021-10-11 17:41:21,yk berangkat e word pas gue lg ptm + les ya Allah jelek banget,she/her  ˖
2021-10-11 17:40:15,besok ptm tapi gua gapunya kuota lagi syit,she/her
2021-10-11 17:40:14,"OH TIBA"" INGETT, kelas kemaren (ptm) ada guru nanya, ""menurut nana, materi genetik itu apa?"" trus gue jawab malah dikasi ""—nama rl, 2021"" di papan, MALU ajsjsksk",
2021-10-11 17:39:43,"• 🚕today’s activities🚕 •

hari ini ptm lanjut nyebrang nongkrong HAHAHAH, siangnya nugas sama nyatet dikiittt, malemnya baru deh full rapat 😀😀

rest well moots!! have a nice dream 💗💗 https://t.co/VIifYbF2SU",soshum’23
2021-10-11 17:39:36,HAGAN STREAM PTM,side|main
2021-10-11 17:39:05,mingdep ptm lagi kan? https://t.co/NeU2bcQDKO,
2021-10-11 17:37:45,"@gfriend_fess Aku ketinggalan live nya😭 ini juga kebangun, baca translate an nya malah bikin nangis terus susah tidur lagi😭 mana sekolah udh PTM😭",
2021-10-11 17:37:30,nanti ptm gue gabisa bobo🤺,CA – she/they
2021-10-11 17:37:27,@jenojeji ah jadi pengin ptm lagi,
2021-10-11 17:37:22,pas ptm jadwal tidurku makin pendek.. 4 jam an doang tidurnya😚,
2021-10-11 17:37:18,"RT @FKadrun: *KASASI JAKSA DITOLAK MA ‼️*

https://t.co/avVhUDH2Yu

*JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tidak ajukan Kasasi.*…",
2021-10-11 17:37:17,@ddanstr wdyt about ptm anak sd?,
2021-10-11 17:36:06,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 17:35:37,"@BangDen48 Bsk ptm, klo nyesel ngga lah palingan tdr di kelas",
2021-10-11 17:35:35,"RT @FKadrun: *KASASI JAKSA DITOLAK MA ‼️*

https://t.co/avVhUDH2Yu

*JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tidak ajukan Kasasi.*…","Makassar, Indonesia"
2021-10-11 17:35:32,mau tidur besok ptm,selen's priv place
2021-10-11 17:35:14,"@KhattakZad Bya ye ghalat bayan wrkare,aw anp/ptm walo la e moka wrkra propaganda la",Islamabad Pakistan
2021-10-11 17:35:10,@schfess IYA BGT HA HA HA HA HA JD PTM ISINYA NERANGIN MATERI TP TUGASNYA MASIH PLEK SAMA SPT PJJ HA HA HA HA,
2021-10-11 17:34:58,sumpah aku saking semangatny ptm sampe ngga inget jadwal padahal bagian kelasku minggu depan hari rabu TAPI KENAPA DEGDEGAN DR SEKARANG skdhdh mana udah nyiapin semuanya...pdhl masih minggu depan😖,homophobic dni🙅‍♀
2021-10-11 17:34:04,"kalian kalau ptm masih dikasih tugas kaya pjj ngga sch!

✄・・・
🧐 Trivia: Perjanjian Kalijati adalah perjanjian yang berisi penyerahan atau kapitulasi Indonesia dari Belanda ke Jepang.",RULES & Links 👉
2021-10-11 17:32:44,"@16DANSOO good!! today aku ptm tauu, jadi seru bbangett 😄",
2021-10-11 17:31:55,Gapapa besok ptm ngantuk gapapa ikhlas aku😭😭 https://t.co/IKzkEjZfCq,Indonesia
2021-10-11 17:31:00,SKRG SAATNYA TDR BESOK PTM HM,j's heart
2021-10-11 17:30:18,@ari_ptm itu satu hal yang pasti mas,"5,3813321, 95,9566038"
2021-10-11 17:27:00,@rabbitdoo_0 Semangat bsk ptm nya mnding tidur sana,
2021-10-11 17:26:07,"Lah besok jadwal gue ptm, gue mlh asik baca au😭💔",she/her | infp
2021-10-11 17:24:39,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",
2021-10-11 17:24:30,"Semoga aja ptm full ngaruh banyak ke aku. Soalnya kalo online suka jenuh, gak bisa konsen, terus pelajaran suka gak nempel:"". Kayak sekarang gini, aku nugas untuk besok tapi selesainya lama, ya karena distracted sama yang lain itu:(. Gws deh untuk aku, semoga gk gini terus..",
2021-10-11 17:24:23,"@prkjimjam loh kirain udah,ptm cape bgt pdahal duduk di kelas doang😭",
2021-10-11 17:24:20,@itelllzz yauda bobo sekarang besok kelar ptm temenin w,
2021-10-11 17:23:01,@_wonuuuu aku blm ptm😔,ice bear 
2021-10-11 17:22:18,@prkjimjam ptm kmu ngpain aja kak?,
2021-10-11 17:21:16,@itelllzz ptm tu apaa,
2021-10-11 17:20:58,@fuckiwantyouu bsok ak ptm pagii😀,
2021-10-11 17:20:44,mw tidur besok ptm,dnf
2021-10-11 17:20:04,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 17:19:57,@azahwra sm bgt mn kebagian ptm lg anj,
2021-10-11 17:19:51,"•12/10 -21 📚

Halo, udah lama gak buka akun ini:"". Apa kabar kalian? Kalo aku sedikit stress karena tugas, tapi I'm okay. Sedikit cerita, minggu ini sekolahku udah mulai full ptm, tapi setiap kelas dibagi lagi jadi dua shift. Aku kebagian di shift pagi untuk minggu ini 👍🏻 https://t.co/7h1eTTozwc",
2021-10-11 17:18:44,"Pdhl besok ptm, bknnya tidur malah twitteran",
2021-10-11 17:18:31,gw hari ini ptm tapi belom bobo 😃,jakey 💕
2021-10-11 17:18:30,"cape banget pdhl biasanya bisa sampe jam 2/set 3 baru tidur, apa grgr ptm kali ya jadi cape bgt wkwkw aduh jompo",
2021-10-11 17:18:26,"Agar proses belajar/megajar lebih efektif, PTM perlu kembali diberlakukan.

Jokowi Membangun Negeri https://t.co/RbTiJ1n0e5",
2021-10-11 17:17:45,"gue smk tadi ptm ketawa sampe sesek sakit perut nangis, gpp tsay bawa santai sjh 😭😫 sebenerx w jgx tkut bat sie 😭💀 https://t.co/4eX4QLHn7x",she/her
2021-10-11 17:16:40,@userr2309 SEMANGAT PTM NYA AIII !!! 🤩😆,inya heart ♡
2021-10-11 17:16:07,foto or anything that showed we are already ptm. gue gak ngelakuin hal tersebut samsek. gue juga masih dilingkungan sekolah. apa salah gue sih? jujur gue nggak kuat bgt sama beliau. gimana ya? i know she's strict teacher that want her student good at all [cont...],
2021-10-11 17:15:17,"@dairylaa tidur, besok ptm ga?",aetzy
2021-10-11 17:14:16,@jencityxzs HAHA BTW SAMA NIHH NNTI PTM,asteroid
2021-10-11 17:13:35,padahal nanti jadwalnya aku ptm tapi kenapa malah gabisa tidur 😀,
2021-10-11 17:12:58,bsk ptm bro 🤨🤨,she/they・harshword
2021-10-11 17:12:49,"@Aulianjwaa1 lah iyak we PTM, sksksk semangat mbak widya ☺️",
2021-10-11 17:12:34,"my friends. PLS LO UDAH JELEKIN NAMA BAIK GUE ANJIR. gue mondar mandir karna nyari tempat. sedangkan temen² gue yang pada nongki² habis ptm dengan batik identitas sekolah gak di mention. WHY? padahal aturannya nggak boleh mampir nongki², fotbar, dan ngepost [cont...]",
2021-10-11 17:09:38,"Simulasi Pembelajaran Tatap Muka di Kota Bekasi• Dinas Kota Bekasi mulai simulasi Pembelajaran Tatap Muka (PTM) pada 1 September untuk jenjang Sekolah Menengah Pertama (SMP) dan 6 September untuk jenjang Sekolah Dasar (SD).
 
Yuk, ikuti persiapannya!
Selamat belajar adik-adik..","Bogor, Jawa Barat"
2021-10-11 17:08:14,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",
2021-10-11 17:07:55,Tidur tidur besok ptm,
2021-10-11 17:07:46,@wallsbylt28 PTM PRM,she/her   solo louie
2021-10-11 17:06:36,Prokes 5M Efektif Lindungi Anak Saat PTM https://t.co/jy3W9AnnxX,Batam
2021-10-11 17:06:25,"plisss menang biar berharga begadangku inii, mana besok ptm lagi",
2021-10-11 17:06:23,@ilovetaegguk_ Amin aminnn. Semangat PTM nya yaaa. Semoga dilamcarkan 😚💜,태국's • an amateur
2021-10-11 17:06:17,AAAAH PTM HELP https://t.co/p9Y7uoLoKs,I love you…byeeee! x 
2021-10-11 17:05:48,"TNI AL-MNC Peduli Gelar Serbuan Vaksinasi di SMP dan SMA Bias Yogyakarta, Guru dan Siswa Senang Bisa PTM Lagi

#MNCPeduli #SerbuanVaksinasi #Vaksin #TNI #AL #BersamaMNCLawanCorona #Berbagi #Peduli #SharingIsCaring

https://t.co/tqueqqihFK","DKI Jakarta, Indonesia"
2021-10-11 17:03:53,Besok rabu sy ptm 😟,
2021-10-11 17:03:20,DAAHHHH gw mau tdr besok ptm,they/he
2021-10-11 17:03:08,"halo gaisss, tadi pagi aku ptm 🤭 https://t.co/2Eo55wUdFw",ravenclaw common room
2021-10-11 17:02:09,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",Indonesia
2021-10-11 17:01:28,"@cokelat_maniies td udh..nie kebangun. egk, w ptm tiap tanggal ganjil doang wkwk",꒰ hunter move here ꒱
2021-10-11 17:01:24,TERNYATA JADWAL PTM GUE JADINYA BESOK,rant hanun
2021-10-11 17:01:07,"kpn masuk asrama? kok blm berangkat? sekolahnya udh ptm kan? 

bacot. muak bgt ajg.",
2021-10-11 17:00:41,"Dukung program pemerintah untuk mewujudkan PTM bagi pelajar di Indonesia.

Jokowi Membangun Negeri https://t.co/gTapxv1BzW","West Papua, Indonesia"
2021-10-11 17:00:40,"Dorong pelaksanaan diberlakukannya PTM.

Jokowi Membangun Negeri https://t.co/ShyA2hYRuT","West Papua, Indonesia"
2021-10-11 17:00:38,"PTM perlu dilakukan untuk mencapai proses belajar/mengajar yang efektif.

Jokowi Membangun Negeri https://t.co/4XjAGhor2a","West Papua, Indonesia"
2021-10-11 16:59:55,@dapetcongee @Cryptogemsguru @rnjunchnle @fisaclaim tengs beib🥰 tidur heyy dh larut nie bsk masi ptm kn??,BE RICH SOON || NYERET = BLOCK
2021-10-11 16:59:54,@SayyarGul_ @muzamil_roshan Pm ko koi batata nahi k is kism k bayam se ptm wale propaganda karenge,Islamabad Pakistan
2021-10-11 16:59:39,"@r_igatonia :"")), mana besok ptm lagi huhu",she/her
2021-10-11 16:58:03,"@favognius KO SM, BSK AK JG PTM",she/her
2021-10-11 16:57:17,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 16:57:13,"RT @FKadrun: *KASASI JAKSA DITOLAK MA ‼️*

https://t.co/avVhUDH2Yu

*JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tidak ajukan Kasasi.*…",
2021-10-11 16:56:35,tadi ptm yang di rumah udh g keliatan apa2 ga diperhatiin jg lg anj,
2021-10-11 16:56:32,"🖇️11.10.21

—— halloo 🤩 hari ini aku ptm kan trs tadinya mau les cuma aku istirahat dulu jdi ga les trs ngerjain tugas yg masi kosong mumpung gurunya ngasi kesempatan. trs td minjem buku di perpus yeay 🤩 hari ini diakhiri sari gandum sama lagu vacation hohoooo https://t.co/He991CDspB",
